LGA_name,LGA_rate,offence_count,offence_subdiv,year
Darebin,511.282599837,803,B40 Theft,2020
Darebin,629.074979625,988,B50 Deception,2020
Darebin,14.644458028,23,C20 Cultivate or manufacture drugs,2020
Darebin,36.292787286,57,D20 Disorderly and offensive conduct,2020
Darebin,26.105338223,41,D20 Disorderly and offensive conduct,2020
Darebin,14.644458028,23,D20 Disorderly and offensive conduct,2020
Darebin,0.636715566,1,D30 Public nuisance offences,2020
Darebin,0.636715566,1,D40 Public security offences,2020
Darebin,0.636715566,1,E10 Justice procedures,2020
Darebin,607.426650367,954,E20 Breaches of orders,2020
Darebin,113.335370823,178,E20 Breaches of orders,2020
Darebin,1.910146699,3,F20 Transport regulation offences,2020
Brimbank,125.595378132,247,A20 Assault and related offences,2023
Brimbank,207.969674721,409,A20 Assault and related offences,2023
Brimbank,156.104376869,307,A30 Sexual offences,2023
Brimbank,3.559383186,7,A40 Abduction and related offences,2023
Brimbank,78.306430091,154,A50 Robbery,2023
Brimbank,10.678149558,21,A50 Robbery,2023
Brimbank,15.762982681,31,"A70 Stalking, harassment and threatening behaviour",2023
Brimbank,28.9835488,57,"A70 Stalking, harassment and threatening behaviour",2023
Brimbank,10.678149558,21,"A70 Stalking, harassment and threatening behaviour",2023
Brimbank,76.780980154,151,"A70 Stalking, harassment and threatening behaviour",2023
Brimbank,23.390232365,46,A80 Dangerous and negligent acts endangering people,2023
Brimbank,3.559383186,7,B20 Property damage,2023
Brimbank,79.831880027,157,B30 Burglary/Break and enter,2023
Brimbank,3.559383186,7,B30 Burglary/Break and enter,2023
Brimbank,234.919290272,462,B30 Burglary/Break and enter,2023
Brimbank,36.610798484,72,B50 Deception,2023
Brimbank,9.661182933,19,B50 Deception,2023
Brimbank,2.033933249,4,B50 Deception,2023
Brimbank,82.374296589,162,C10 Drug dealing and trafficking,2023
Brimbank,107.798462203,212,D10 Weapons and explosives offences,2023
Brimbank,5.593316435,11,D10 Weapons and explosives offences,2023
Brimbank,34.068381923,67,D20 Disorderly and offensive conduct,2023
Brimbank,4.067866498,8,D30 Public nuisance offences,2023
Brimbank,131.69717788,259,E10 Justice procedures,2023
Brimbank,37.119281796,73,E10 Justice procedures,2023
Brimbank,62.034964098,122,E20 Breaches of orders,2023
Brimbank,1.016966625,2,F20 Transport regulation offences,2023
Brimbank,1.016966625,2,F90 Miscellaneous offences,2023
Brimbank,6.209380304,12,A10 Homicide and related offences,2022
Brimbank,113.321190545,219,A20 Assault and related offences,2022
Brimbank,47.605248996,92,A20 Assault and related offences,2022
Brimbank,263.381214555,509,A20 Assault and related offences,2022
Brimbank,180.072028812,348,A20 Assault and related offences,2022
Brimbank,5.174483587,10,A40 Abduction and related offences,2022
Brimbank,9.831518814,19,A40 Abduction and related offences,2022
Brimbank,43.983110486,85,"A70 Stalking, harassment and threatening behaviour",2022
Brimbank,20.180485987,39,A80 Dangerous and negligent acts endangering people,2022
Brimbank,61.058906321,118,A80 Dangerous and negligent acts endangering people,2022
Brimbank,16.040899118,31,B20 Property damage,2022
Brimbank,62.611251397,121,B30 Burglary/Break and enter,2022
Brimbank,272.177836652,526,B30 Burglary/Break and enter,2022
Brimbank,289.771080846,560,B40 Theft,2022
Brimbank,738.398807799,1427,B40 Theft,2022
Brimbank,583.681748561,1128,B50 Deception,2022
Brimbank,11.901312249,23,B50 Deception,2022
Brimbank,1.034896717,2,B50 Deception,2022
Brimbank,93.658152916,181,C10 Drug dealing and trafficking,2022
Brimbank,6.726828662,13,C20 Cultivate or manufacture drugs,2022
Brimbank,4.657035228,9,C30 Drug use and possession,2022
Brimbank,452.249865463,874,C30 Drug use and possession,2022
Brimbank,22.767727781,44,D20 Disorderly and offensive conduct,2022
Brimbank,48.122697355,93,D20 Disorderly and offensive conduct,2022
Brimbank,3.622138511,7,D20 Disorderly and offensive conduct,2022
Brimbank,1.034896717,2,D20 Disorderly and offensive conduct,2022
Brimbank,1.552345076,3,D30 Public nuisance offences,2022
Brimbank,2.069793435,4,E10 Justice procedures,2022
Brimbank,13.971105684,27,E10 Justice procedures,2022
Brimbank,17.593244194,34,E10 Justice procedures,2022
Brimbank,801.010059196,1548,E20 Breaches of orders,2022
Brimbank,48.640145713,94,E20 Breaches of orders,2022
Brimbank,30.529453161,59,E20 Breaches of orders,2022
Brimbank,0.517448359,1,F30 Other government regulatory offences,2022
Brimbank,1.034896717,2,F30 Other government regulatory offences,2022
Brimbank,47.296713133,93,A20 Assault and related offences,2021
Brimbank,137.821604935,271,A30 Sexual offences,2021
Brimbank,2.034267232,4,A60 Blackmail and extortion,2021
Brimbank,4.577101271,9,A60 Blackmail and extortion,2021
Brimbank,22.885506355,45,"A70 Stalking, harassment and threatening behaviour",2021
Brimbank,21.868372739,43,A80 Dangerous and negligent acts endangering people,2021
Brimbank,23.90263997,47,B10 Arson,2021
Brimbank,11.188469773,22,B20 Property damage,2021
Brimbank,361.082433594,710,B40 Theft,2021
Brimbank,363.625267633,715,B40 Theft,2021
Brimbank,387.527907604,762,B50 Deception,2021
Brimbank,33.056842512,65,C20 Cultivate or manufacture drugs,2021
Brimbank,0.508566808,1,C90 Other drug offences,2021
Brimbank,185.626884876,365,D10 Weapons and explosives offences,2021
Brimbank,3.051400847,6,D10 Weapons and explosives offences,2021
Brimbank,36.616810167,72,D20 Disorderly and offensive conduct,2021
Brimbank,2.034267232,4,D20 Disorderly and offensive conduct,2021
Brimbank,0.508566808,1,D30 Public nuisance offences,2021
Brimbank,2.034267232,4,E10 Justice procedures,2021
Brimbank,117.987499428,232,E10 Justice procedures,2021
Brimbank,12.714170197,25,E10 Justice procedures,2021
Brimbank,1.017133616,2,F30 Other government regulatory offences,2021
Brimbank,2.034267232,4,F30 Other government regulatory offences,2021
Brimbank,1.017133616,2,F90 Miscellaneous offences,2021
Brimbank,113.410398157,223,F90 Miscellaneous offences,2021
Brimbank,1.525700424,3,F90 Miscellaneous offences,2021
Brimbank,143.967328231,294,A20 Assault and related offences,2020
Brimbank,251.208297219,513,A20 Assault and related offences,2020
Brimbank,143.477643441,293,A30 Sexual offences,2020
Brimbank,76.390827225,156,A50 Robbery,2020
Brimbank,27.912033024,57,"A70 Stalking, harassment and threatening behaviour",2020
Brimbank,0.97936958,2,A80 Dangerous and negligent acts endangering people,2020
Brimbank,5.876217479,12,B30 Burglary/Break and enter,2020
Brimbank,261.981362597,535,B30 Burglary/Break and enter,2020
Brimbank,1069.961265933,2185,B40 Theft,2020
Brimbank,408.886799567,835,B40 Theft,2020
Brimbank,57.293120418,117,B50 Deception,2020
Brimbank,111.648132097,228,C10 Drug dealing and trafficking,2020
Brimbank,28.891402604,59,C20 Cultivate or manufacture drugs,2020
Brimbank,2.938108739,6,C90 Other drug offences,2020
Brimbank,52.885957309,108,D20 Disorderly and offensive conduct,2020
Brimbank,0.97936958,2,D30 Public nuisance offences,2020
Brimbank,0.48968479,1,D30 Public nuisance offences,2020
Brimbank,2.938108739,6,E10 Justice procedures,2020
Brimbank,7.834956638,16,E10 Justice procedures,2020
Brimbank,3.917478319,8,E10 Justice procedures,2020
Brimbank,57.293120418,117,E20 Breaches of orders,2020
Brimbank,5.386532689,11,F20 Transport regulation offences,2020
Maribyrnong,4.276504002,4,A10 Homicide and related offences,2023
Maribyrnong,192.442680087,180,A20 Assault and related offences,2023
Maribyrnong,150.746766068,141,A20 Assault and related offences,2023
Maribyrnong,240.553350109,225,A30 Sexual offences,2023
Maribyrnong,6.414756003,6,A40 Abduction and related offences,2023
Maribyrnong,10.691260005,10,A40 Abduction and related offences,2023
Maribyrnong,11.760386005,11,A60 Blackmail and extortion,2023
Maribyrnong,10.691260005,10,"A70 Stalking, harassment and threatening behaviour",2023
Maribyrnong,4.276504002,4,"A70 Stalking, harassment and threatening behaviour",2023
Maribyrnong,1.069126,1,A80 Dangerous and negligent acts endangering people,2023
Maribyrnong,34.212032016,32,A80 Dangerous and negligent acts endangering people,2023
Maribyrnong,12.829512006,12,B20 Property damage,2023
Maribyrnong,2.138252001,2,B30 Burglary/Break and enter,2023
Maribyrnong,1621.864142736,1517,B40 Theft,2023
Maribyrnong,349.604202159,327,B40 Theft,2023
Maribyrnong,24.589898011,23,B50 Deception,2023
Maribyrnong,1.069126,1,B50 Deception,2023
Maribyrnong,1.069126,1,B50 Deception,2023
Maribyrnong,3.207378001,3,B50 Deception,2023
Maribyrnong,2.138252001,2,C10 Drug dealing and trafficking,2023
Maribyrnong,79.115324036,74,C10 Drug dealing and trafficking,2023
Maribyrnong,24.589898011,23,C20 Cultivate or manufacture drugs,2023
Maribyrnong,471.484566214,441,C30 Drug use and possession,2023
Maribyrnong,2.138252001,2,D10 Weapons and explosives offences,2023
Maribyrnong,7.483882003,7,D20 Disorderly and offensive conduct,2023
Maribyrnong,39.557662018,37,D20 Disorderly and offensive conduct,2023
Maribyrnong,5.345630002,5,D20 Disorderly and offensive conduct,2023
Maribyrnong,59.871056027,56,D30 Public nuisance offences,2023
Maribyrnong,1.069126,1,D40 Public security offences,2023
Maribyrnong,36.350284016,34,E10 Justice procedures,2023
Maribyrnong,1.069126,1,F20 Transport regulation offences,2023
Maribyrnong,38.845600165,34,A20 Assault and related offences,2022
Maribyrnong,4.570070608,4,A40 Abduction and related offences,2022
Maribyrnong,14.852729475,13,"A70 Stalking, harassment and threatening behaviour",2022
Maribyrnong,25.135388342,22,"A70 Stalking, harassment and threatening behaviour",2022
Maribyrnong,14.852729475,13,"A70 Stalking, harassment and threatening behaviour",2022
Maribyrnong,59.410917899,52,"A70 Stalking, harassment and threatening behaviour",2022
Maribyrnong,7.997623563,7,A80 Dangerous and negligent acts endangering people,2022
Maribyrnong,30.847976601,27,B10 Arson,2022
Maribyrnong,3.427552956,3,B30 Burglary/Break and enter,2022
Maribyrnong,462.719649019,405,B40 Theft,2022
Maribyrnong,474.144825538,415,B40 Theft,2022
Maribyrnong,35.418047209,31,B50 Deception,2022
Maribyrnong,549.550990563,481,B50 Deception,2022
Maribyrnong,97.114000411,85,C10 Drug dealing and trafficking,2022
Maribyrnong,14.852729475,13,C20 Cultivate or manufacture drugs,2022
Maribyrnong,2.285035304,2,C30 Drug use and possession,2022
Maribyrnong,36.560564861,32,D20 Disorderly and offensive conduct,2022
Maribyrnong,4.570070608,4,D20 Disorderly and offensive conduct,2022
Maribyrnong,38.845600165,34,D20 Disorderly and offensive conduct,2022
Maribyrnong,9.140141215,8,D30 Public nuisance offences,2022
Maribyrnong,1.142517652,1,D40 Public security offences,2022
Maribyrnong,1.142517652,1,F90 Miscellaneous offences,2022
Maribyrnong,115.760838108,100,A20 Assault and related offences,2021
Maribyrnong,37.043468195,32,A20 Assault and related offences,2021
Maribyrnong,11.576083811,10,A40 Abduction and related offences,2021
Maribyrnong,13.891300573,12,A50 Robbery,2021
Maribyrnong,13.891300573,12,"A70 Stalking, harassment and threatening behaviour",2021
Maribyrnong,21.994559241,19,"A70 Stalking, harassment and threatening behaviour",2021
Maribyrnong,9.260867049,8,A80 Dangerous and negligent acts endangering people,2021
Maribyrnong,32.41303467,28,A80 Dangerous and negligent acts endangering people,2021
Maribyrnong,1.157608381,1,B10 Arson,2021
Maribyrnong,669.097644267,578,B20 Property damage,2021
Maribyrnong,52.092377149,45,B20 Property damage,2021
Maribyrnong,2.315216762,2,B30 Burglary/Break and enter,2021
Maribyrnong,297.505353939,257,B30 Burglary/Break and enter,2021
Maribyrnong,1.157608381,1,B30 Burglary/Break and enter,2021
Maribyrnong,481.565086531,416,B40 Theft,2021
Maribyrnong,939.978005441,812,B40 Theft,2021
Maribyrnong,9.260867049,8,B50 Deception,2021
Maribyrnong,8.103258668,7,B50 Deception,2021
Maribyrnong,77.559761533,67,C10 Drug dealing and trafficking,2021
Maribyrnong,75.244544771,65,D10 Weapons and explosives offences,2021
Maribyrnong,41.673901719,36,D20 Disorderly and offensive conduct,2021
Maribyrnong,6.945650287,6,D20 Disorderly and offensive conduct,2021
Maribyrnong,5.788041905,5,D30 Public nuisance offences,2021
Maribyrnong,1.157608381,1,E10 Justice procedures,2021
Maribyrnong,5.788041905,5,E10 Justice procedures,2021
Maribyrnong,39.358684957,34,E10 Justice procedures,2021
Maribyrnong,373.90750709,323,E20 Breaches of orders,2021
Maribyrnong,60.195635816,52,E20 Breaches of orders,2021
Maribyrnong,2.315216762,2,F30 Other government regulatory offences,2021
Maribyrnong,1.157608381,1,F30 Other government regulatory offences,2021
Maribyrnong,1.157608381,1,F90 Miscellaneous offences,2021
Maribyrnong,96.177503411,86,A20 Assault and related offences,2020
Maribyrnong,136.437853676,122,A20 Assault and related offences,2020
Maribyrnong,222.550269521,199,A20 Assault and related offences,2020
Maribyrnong,115.189335481,103,A30 Sexual offences,2020
Maribyrnong,21.248518195,19,A50 Robbery,2020
Maribyrnong,2.236686126,2,A60 Blackmail and extortion,2020
Maribyrnong,12.301773692,11,"A70 Stalking, harassment and threatening behaviour",2020
Maribyrnong,24.603547384,22,"A70 Stalking, harassment and threatening behaviour",2020
Maribyrnong,31.313605762,28,A80 Dangerous and negligent acts endangering people,2020
Maribyrnong,11.183430629,10,B20 Property damage,2020
Maribyrnong,2.236686126,2,B30 Burglary/Break and enter,2020
Maribyrnong,239.325415464,214,B30 Burglary/Break and enter,2020
Maribyrnong,476.414144803,426,B40 Theft,2020
Maribyrnong,253.863875282,227,B40 Theft,2020
Maribyrnong,801.851976112,717,B40 Theft,2020
Maribyrnong,34.66863495,31,B50 Deception,2020
Maribyrnong,11.183430629,10,B50 Deception,2020
Maribyrnong,8.946744503,8,C20 Cultivate or manufacture drugs,2020
Maribyrnong,16.775145944,15,C20 Cultivate or manufacture drugs,2020
Maribyrnong,193.473349885,173,D10 Weapons and explosives offences,2020
Maribyrnong,1.118343063,1,D10 Weapons and explosives offences,2020
Maribyrnong,68.218926838,61,D20 Disorderly and offensive conduct,2020
Maribyrnong,40.260350265,36,D20 Disorderly and offensive conduct,2020
Maribyrnong,4.473372252,4,D20 Disorderly and offensive conduct,2020
Maribyrnong,2.236686126,2,E10 Justice procedures,2020
Maribyrnong,391.420072021,350,E20 Breaches of orders,2020
Maribyrnong,112.952649355,101,E20 Breaches of orders,2020
Maribyrnong,6.710058378,6,E20 Breaches of orders,2020
Maribyrnong,10.065087566,9,F20 Transport regulation offences,2020
Maribyrnong,2.236686126,2,F90 Miscellaneous offences,2020
Banyule,10.850898759,14,A80 Dangerous and negligent acts endangering people,2023
Banyule,16.276348138,21,A80 Dangerous and negligent acts endangering people,2023
Banyule,30.227503685,39,A80 Dangerous and negligent acts endangering people,2023
Banyule,0.775064197,1,B10 Arson,2023
Banyule,425.510244184,549,B20 Property damage,2023
Banyule,4.650385182,6,B20 Property damage,2023
Banyule,86.80719007,112,B30 Burglary/Break and enter,2023
Banyule,3.100256788,4,B30 Burglary/Break and enter,2023
Banyule,136.411298682,176,B30 Burglary/Break and enter,2023
Banyule,247.245478861,319,B40 Theft,2023
Banyule,35.652953065,46,B40 Theft,2023
Banyule,231.74419492,299,B40 Theft,2023
Banyule,37.203081459,48,A50 Robbery,2023
Banyule,3.100256788,4,A60 Blackmail and extortion,2023
Banyule,25.577118503,33,"A70 Stalking, harassment and threatening behaviour",2023
Banyule,11.625962956,15,"A70 Stalking, harassment and threatening behaviour",2023
Banyule,1.550128394,2,A10 Homicide and related offences,2023
Banyule,178.264765323,230,A20 Assault and related offences,2023
Banyule,42.628530838,55,E20 Breaches of orders,2023
Banyule,65.88045675,85,E20 Breaches of orders,2023
Banyule,1.550128394,2,F20 Transport regulation offences,2023
Banyule,0.775064197,1,F30 Other government regulatory offences,2023
Banyule,0.775064197,1,F90 Miscellaneous offences,2023
Banyule,57.354750582,74,C10 Drug dealing and trafficking,2023
Banyule,4.650385182,6,C30 Drug use and possession,2023
Banyule,46.503851823,60,C90 Other drug offences,2023
Banyule,125.560399923,162,D10 Weapons and explosives offences,2023
Banyule,0.775064197,1,D10 Weapons and explosives offences,2023
Banyule,13.951155547,18,D20 Disorderly and offensive conduct,2023
Banyule,4.650385182,6,D20 Disorderly and offensive conduct,2023
Banyule,0.775064197,1,E10 Justice procedures,2023
Banyule,81.381740691,105,E10 Justice procedures,2023
Banyule,6.200513576,8,E10 Justice procedures,2023
Banyule,28.677375291,37,E10 Justice procedures,2023
Banyule,4.650385182,6,D30 Public nuisance offences,2023
Banyule,62.005135765,80,B50 Deception,2023
Banyule,1.570499733,2,A10 Homicide and related offences,2022
Banyule,79.310236517,101,A20 Assault and related offences,2022
Banyule,38.477243459,49,A20 Assault and related offences,2022
Banyule,133.492477306,170,A20 Assault and related offences,2022
Banyule,27.483745328,35,"A70 Stalking, harassment and threatening behaviour",2022
Banyule,22.772246129,29,"A70 Stalking, harassment and threatening behaviour",2022
Banyule,45.544492257,58,"A70 Stalking, harassment and threatening behaviour",2022
Banyule,17.275497063,22,B10 Arson,2022
Banyule,7.067248799,9,B20 Property damage,2022
Banyule,60.464239721,77,B30 Burglary/Break and enter,2022
Banyule,152.338474102,194,B40 Theft,2022
Banyule,308.603197537,393,B40 Theft,2022
Banyule,43.973992524,56,B50 Deception,2022
Banyule,1.570499733,2,B50 Deception,2022
Banyule,329.804943933,420,B50 Deception,2022
Banyule,12.563997864,16,B50 Deception,2022
Banyule,9.422998398,12,C20 Cultivate or manufacture drugs,2022
Banyule,10.208248265,13,C20 Cultivate or manufacture drugs,2022
Banyule,53.396990923,68,D10 Weapons and explosives offences,2022
Banyule,5.496749066,7,D20 Disorderly and offensive conduct,2022
Banyule,4.711499199,6,D30 Public nuisance offences,2022
Banyule,49.47074159,63,D30 Public nuisance offences,2022
Banyule,0.785249867,1,D40 Public security offences,2022
Banyule,74.598737318,95,E10 Justice procedures,2022
Banyule,592.863649213,755,E20 Breaches of orders,2022
Banyule,0.785249867,1,F20 Transport regulation offences,2022
Banyule,2.3557496,3,F90 Miscellaneous offences,2022
Banyule,14.134497597,18,F90 Miscellaneous offences,2022
Banyule,72.230509539,92,A20 Assault and related offences,2021
Banyule,165.6591034,211,A20 Assault and related offences,2021
Banyule,145.246133312,185,A20 Assault and related offences,2021
Banyule,114.626678182,146,A30 Sexual offences,2021
Banyule,2.355342702,3,A40 Abduction and related offences,2021
Banyule,1.570228468,2,A50 Robbery,2021
Banyule,3.140456936,4,A60 Blackmail and extortion,2021
Banyule,14.132056214,18,"A70 Stalking, harassment and threatening behaviour",2021
Banyule,31.404569365,40,"A70 Stalking, harassment and threatening behaviour",2021
Banyule,43.181282877,55,"A70 Stalking, harassment and threatening behaviour",2021
Banyule,0.785114234,1,A80 Dangerous and negligent acts endangering people,2021
Banyule,588.835675591,750,B40 Theft,2021
Banyule,127.973620162,163,B40 Theft,2021
Banyule,64.379367198,82,B40 Theft,2021
Banyule,251.236554919,320,B40 Theft,2021
Banyule,9.421370809,12,B50 Deception,2021
Banyule,3.140456936,4,B50 Deception,2021
Banyule,0.785114234,1,C10 Drug dealing and trafficking,2021
Banyule,58.883567559,75,C10 Drug dealing and trafficking,2021
Banyule,13.34694198,17,C20 Cultivate or manufacture drugs,2021
Banyule,114.626678182,146,D10 Weapons and explosives offences,2021
Banyule,7.066028107,9,D10 Weapons and explosives offences,2021
Banyule,4.710685405,6,D20 Disorderly and offensive conduct,2021
Banyule,54.172882154,69,D30 Public nuisance offences,2021
Banyule,4.710685405,6,E10 Justice procedures,2021
Banyule,24.338541258,31,E10 Justice procedures,2021
Banyule,0.785114234,1,F20 Transport regulation offences,2021
Banyule,34.545026301,44,F90 Miscellaneous offences,2021
Banyule,93.634396058,122,A20 Assault and related offences,2020
Banyule,119.729227746,156,A30 Sexual offences,2020
Banyule,6.139960397,8,A50 Robbery,2020
Banyule,11.512425745,15,"A70 Stalking, harassment and threatening behaviour",2020
Banyule,29.932306937,39,"A70 Stalking, harassment and threatening behaviour",2020
Banyule,437.472178304,570,B20 Property damage,2020
Banyule,28.397316837,37,B30 Burglary/Break and enter,2020
Banyule,306.998019863,400,B30 Burglary/Break and enter,2020
Banyule,109.751792101,143,B30 Burglary/Break and enter,2020
Banyule,832.732128878,1085,B40 Theft,2020
Banyule,62.167099022,81,B40 Theft,2020
Banyule,60.632108923,79,B50 Deception,2020
Banyule,344.605277296,449,B50 Deception,2020
Banyule,2.302485149,3,B50 Deception,2020
Banyule,9.209940596,12,C10 Drug dealing and trafficking,2020
Banyule,0.76749505,1,C90 Other drug offences,2020
Banyule,6.907455447,9,D20 Disorderly and offensive conduct,2020
Banyule,36.839762384,48,D20 Disorderly and offensive conduct,2020
Banyule,1.534990099,2,D30 Public nuisance offences,2020
Banyule,1.534990099,2,D40 Public security offences,2020
Banyule,67.53956437,88,E20 Breaches of orders,2020
Banyule,68.307059419,89,E20 Breaches of orders,2020
Banyule,0.76749505,1,F30 Other government regulatory offences,2020
Banyule,340.000306998,443,F90 Miscellaneous offences,2020
Brimbank,108.815428827,214,A20 Assault and related offences,2023
Brimbank,38.644731733,76,A20 Assault and related offences,2023
Brimbank,239.495640082,471,A20 Assault and related offences,2023
Brimbank,8.135732996,16,A60 Blackmail and extortion,2023
Brimbank,4.067866498,8,A60 Blackmail and extortion,2023
Brimbank,19.830849179,39,A80 Dangerous and negligent acts endangering people,2023
Brimbank,36.610798484,72,A80 Dangerous and negligent acts endangering people,2023
Brimbank,41.695631607,82,B10 Arson,2023
Brimbank,3.050899874,6,B10 Arson,2023
Brimbank,0.508483312,1,B30 Burglary/Break and enter,2023
Brimbank,253.733172826,499,B30 Burglary/Break and enter,2023
Brimbank,1203.071516845,2366,B40 Theft,2023
Brimbank,392.549117077,772,B40 Theft,2023
Brimbank,71.187663719,140,B40 Theft,2023
Brimbank,328.988703043,647,B40 Theft,2023
Brimbank,790.691550589,1555,B40 Theft,2023
Brimbank,30.508998737,60,C20 Cultivate or manufacture drugs,2023
Brimbank,14.237532744,28,C20 Cultivate or manufacture drugs,2023
Brimbank,2.542416561,5,C90 Other drug offences,2023
Brimbank,216.61389103,426,D10 Weapons and explosives offences,2023
Brimbank,32.542931986,64,D20 Disorderly and offensive conduct,2023
Brimbank,1.525449937,3,D20 Disorderly and offensive conduct,2023
Brimbank,1.016966625,2,D30 Public nuisance offences,2023
Brimbank,5.084833123,10,E10 Justice procedures,2023
Brimbank,4.57634981,9,E10 Justice procedures,2023
Brimbank,682.893088387,1343,E20 Breaches of orders,2023
Brimbank,0.508483312,1,F10 Regulatory driving offences,2023
Brimbank,0.508483312,1,F10 Regulatory driving offences,2023
Brimbank,6.61028306,13,F30 Other government regulatory offences,2023
Brimbank,0.508483312,1,F90 Miscellaneous offences,2023
Brimbank,61.058906321,118,A50 Robbery,2022
Brimbank,6.209380304,12,A60 Blackmail and extortion,2022
Brimbank,3.622138511,7,A60 Blackmail and extortion,2022
Brimbank,22.767727781,44,"A70 Stalking, harassment and threatening behaviour",2022
Brimbank,82.274289026,159,"A70 Stalking, harassment and threatening behaviour",2022
Brimbank,54.332077659,105,"A70 Stalking, harassment and threatening behaviour",2022
Brimbank,26.389866291,51,A80 Dangerous and negligent acts endangering people,2022
Brimbank,35.186488388,68,B10 Arson,2022
Brimbank,1.034896717,2,B10 Arson,2022
Brimbank,203.87465331,394,B30 Burglary/Break and enter,2022
Brimbank,1.552345076,3,B30 Burglary/Break and enter,2022
Brimbank,312.538808627,604,B40 Theft,2022
Brimbank,48.640145713,94,B40 Theft,2022
Brimbank,358.591712547,693,B40 Theft,2022
Brimbank,53.297180941,103,B50 Deception,2022
Brimbank,2.587241793,5,B50 Deception,2022
Brimbank,3.622138511,7,B50 Deception,2022
Brimbank,130.914434739,253,D10 Weapons and explosives offences,2022
Brimbank,205.426998386,397,D10 Weapons and explosives offences,2022
Brimbank,6.209380304,12,D10 Weapons and explosives offences,2022
Brimbank,22.250279422,43,D20 Disorderly and offensive conduct,2022
Brimbank,0.517448359,1,D30 Public nuisance offences,2022
Brimbank,64.681044832,125,D30 Public nuisance offences,2022
Brimbank,8.279173738,16,E10 Justice procedures,2022
Brimbank,497.267872666,961,E20 Breaches of orders,2022
Brimbank,3.622138511,7,F20 Transport regulation offences,2022
Brimbank,0.517448359,1,F20 Transport regulation offences,2022
Brimbank,2.069793435,4,F30 Other government regulatory offences,2022
Brimbank,1.552345076,3,F90 Miscellaneous offences,2022
Brimbank,3.559967655,7,A10 Homicide and related offences,2021
Brimbank,122.056033891,240,A20 Assault and related offences,2021
Brimbank,133.244503664,262,A20 Assault and related offences,2021
Brimbank,257.843371595,507,A20 Assault and related offences,2021
Brimbank,151.552908748,298,A20 Assault and related offences,2021
Brimbank,3.559967655,7,A40 Abduction and related offences,2021
Brimbank,80.353555645,158,A50 Robbery,2021
Brimbank,8.137068926,16,A50 Robbery,2021
Brimbank,10.679902965,21,"A70 Stalking, harassment and threatening behaviour",2021
Brimbank,12.205603389,24,"A70 Stalking, harassment and threatening behaviour",2021
Brimbank,100.187661152,197,"A70 Stalking, harassment and threatening behaviour",2021
Brimbank,43.22817867,85,"A70 Stalking, harassment and threatening behaviour",2021
Brimbank,24.919773586,49,A80 Dangerous and negligent acts endangering people,2021
Brimbank,48.822413556,96,A80 Dangerous and negligent acts endangering people,2021
Brimbank,1.017133616,2,B10 Arson,2021
Brimbank,1.525700424,3,B10 Arson,2021
Brimbank,573.663359287,1128,B20 Property damage,2021
Brimbank,1305.490995825,2567,B40 Theft,2021
Brimbank,31.531142088,62,B50 Deception,2021
Brimbank,147.992941093,291,B50 Deception,2021
Brimbank,6.611368502,13,C20 Cultivate or manufacture drugs,2021
Brimbank,447.538790933,880,C30 Drug use and possession,2021
Brimbank,94.593426265,186,D10 Weapons and explosives offences,2021
Brimbank,2.034267232,4,D20 Disorderly and offensive conduct,2021
Brimbank,30.514008473,60,D20 Disorderly and offensive conduct,2021
Brimbank,2.542834039,5,D30 Public nuisance offences,2021
Brimbank,0.508566808,1,D30 Public nuisance offences,2021
Brimbank,49.330980364,97,D30 Public nuisance offences,2021
Brimbank,834.049564921,1640,E20 Breaches of orders,2021
Brimbank,1.017133616,2,F20 Transport regulation offences,2021
Brimbank,0.508566808,1,F20 Transport regulation offences,2021
Brimbank,0.508566808,1,F90 Miscellaneous offences,2021
Brimbank,1.95873916,4,A10 Homicide and related offences,2020
Brimbank,58.272489998,119,A20 Assault and related offences,2020
Brimbank,5.876217479,12,A40 Abduction and related offences,2020
Brimbank,45.540685461,93,"A70 Stalking, harassment and threatening behaviour",2020
Brimbank,21.056445966,43,"A70 Stalking, harassment and threatening behaviour",2020
Brimbank,107.240968988,219,"A70 Stalking, harassment and threatening behaviour",2020
Brimbank,23.015185125,47,A80 Dangerous and negligent acts endangering people,2020
Brimbank,52.396272519,107,A80 Dangerous and negligent acts endangering people,2020
Brimbank,14.200858907,29,B20 Property damage,2020
Brimbank,4.407163109,9,B20 Property damage,2020
Brimbank,85.205153443,174,B30 Burglary/Break and enter,2020
Brimbank,204.198557389,417,B30 Burglary/Break and enter,2020
Brimbank,361.387374947,738,B40 Theft,2020
Brimbank,366.284222846,748,B40 Theft,2020
Brimbank,1022.951526103,2089,B40 Theft,2020
Brimbank,6.855587059,14,C20 Cultivate or manufacture drugs,2020
Brimbank,584.193954352,1193,C30 Drug use and possession,2020
Brimbank,102.344121089,209,D10 Weapons and explosives offences,2020
Brimbank,222.806579405,455,D10 Weapons and explosives offences,2020
Brimbank,1.46905437,3,D30 Public nuisance offences,2020
Brimbank,0.48968479,1,D30 Public nuisance offences,2020
Brimbank,48.96847899,100,D30 Public nuisance offences,2020
Brimbank,18.608022016,38,E10 Justice procedures,2020
Brimbank,841.278469049,1718,E20 Breaches of orders,2020
Brimbank,257.084514698,525,E20 Breaches of orders,2020
Brimbank,0.48968479,1,F30 Other government regulatory offences,2020
Brimbank,0.48968479,1,F30 Other government regulatory offences,2020
